SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,CC_CNT_DRAWINGS_CURRENT_MAX,BURO_DAYS_CREDIT_MEAN,CC_AMT_BALANCE_MEAN,CC_AMT_TOTAL_RECEIVABLE_MEAN,CC_AMT_RECIVABLE_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,BURO_MONTHS_BALANCE_SIZE_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_DAYS_CREDIT_MIN,DAYS_EMPLOYED,PREV_CODE_REJECT_REASON_XAP_MEAN,BURO_MONTHS_BALANCE_MIN_MIN,CC_CNT_DRAWINGS_POS_CURRENT_MAX,BURO_DAYS_CREDIT_UPDATE_MEAN,TARGET
132853.0,0.667069238633848,0.593019683254626,15.0,-1180.0,206735.60612030633,205131.6335936265,205131.6335936265,4.578689064558629,39.333333333333336,0.3333333333333333,-21791.0,0.1111111111111111,0.6666666666666666,-1769.0,-1548.0,0.8888888888888888,-58.0,10.0,-381.3333333333333,-381.3333333333333,0.7194907850918436
238654.0,0.3629709888682018,0.5639149431468333,9.6,-1604.2666666666669,89298.19085241745,88850.85210744916,88843.29083821838,1.437816305037798,44.90833333333334,0.7333333333333333,-23580.0,0.0,0.2666666666666666,-2587.0,-7791.2,1.0,-58.8,6.2,-896.0,-896.0,0.7801436381572275
217387.0,0.1644270834063354,0.35700023225169636,11.4,-371.125,38048.444133620695,37652.937146551725,37652.937146551725,2.0057471264367814,27.5,0.375,-11816.0,0.5,0.625,-881.0,-439.0,0.25,-30.2,10.8,-111.625,-111.625,0.2940831009471255
172712.0,0.5215717880249734,0.4603921540428236,8.6,-747.0,56225.91248190789,55459.568096381576,55459.568096381576,1.6353801169590643,27.553571428571427,0.5,-17089.0,0.0,0.5,-2149.0,-1600.0,1.0,-55.2,5.8,-246.0,-246.0,0.5884877883422673
439653.0,0.5569915245133482,0.4800251106040138,13.0,-325.5,41102.55421875,40782.41578125,40782.41578125,0.8125,21.30952380952381,0.0,-12123.0,0.0,1.0,-378.0,-920.0,1.0,-50.8,10.0,-72.0,-72.0,0.5656079814115492
330206.0,0.1833537173619557,0.7006095424093639,4.0,-597.8,12542.128125,12491.88609375,12491.88609375,0.1666666666666666,12.6,0.4,-21551.0,0.0,0.6,-1083.0,-1670.0,1.0,-35.0,0.0,-327.6,-327.6,0.2750003523983893
157138.0,0.6252889911841029,0.3211911544457444,1.8,-375.09090909090907,53123.50749547921,52862.887522862315,52862.887522862315,0.18442262981141821,10.727272727272728,0.6363636363636364,-17308.0,0.5348837209302325,0.3636363636363636,-839.0,-2836.0,0.4418604651162791,-27.0,6.2,-159.1818181818182,-159.1818181818182,0.0005272652387098
410631.0,0.5770139403984034,0.3339935245915075,5.0,-1013.4375,17309.611184210527,16888.276184210525,16888.276184210525,0.2894736842105263,22.75,0.6875,-10217.0,0.5,0.3125,-1592.0,-1516.0,0.4,-52.0,0.0,-487.75,-487.75,0.175605979469379
215206.0,0.4469546875382219,0.3302602513257051,11.4,-752.5483333333333,38048.444133620695,37652.93714655172,37652.93714655172,2.0057471264367814,23.580000000000002,0.6755555555555556,-17309.0,0.0,0.3244444444444444,-1902.2,-700.0,1.0,-42.2,10.8,-232.85055555555556,,0.4873904508772783
138386.0,0.3099047463002785,0.5482638697912295,6.0,-604.6666666666666,70665.00330508474,70160.18186440678,70160.18186440678,0.4406779661016949,31.25,0.6666666666666666,-12843.0,0.0,0.3333333333333333,-908.0,-5254.0,1.0,-49.4,0.0,-221.66666666666663,-221.66666666666663,0.3201633668633456
300338.0,0.5807827753033573,0.4195653538700326,3.0,-1237.857142857143,143280.81,140934.54,140934.54,0.7777777777777778,23.275,0.8571428571428571,-12774.0,0.0,0.1428571428571428,-2216.0,-708.0,1.0,-50.0,1.0,-784.1428571428571,-784.1428571428571,0.5814837058057234
350572.0,0.7219677239293812,0.47608447626188555,12.6,-1408.0,62158.57298961039,61698.732584415586,61698.732584415586,3.825974025974026,25.693333333333328,0.75,-16690.0,0.0,0.25,-2335.0,-1203.0,0.5,-54.2,16.4,-969.25,-969.25,0.4118485559242397
166563.0,0.6310859903933004,0.7613540863910886,4.6,-1504.0,33521.318147368416,33388.591452631576,33388.591452631576,0.4147368421052631,28.884848484848487,0.75,-17202.0,0.5,0.25,-2292.0,-942.0,0.5,-51.0,1.6,-893.875,-893.875,0.1393757800997895
416987.0,0.5182229591996849,0.41353911093201834,11.2,-923.25,105574.44810452315,104556.68091119081,104556.68091119081,2.154843900760989,24.495238095238097,1.0,-15748.0,0.0,0.0,-2319.0,-3838.0,1.0,-54.6,4.0,-414.25,-414.25,0.6347055309763198
108963.0,0.32113914484734,0.6033966984309224,2.6,-2594.0,42270.54170023432,42225.37226539293,42220.06700223504,0.15928352559480893,32.61666666666667,1.0,-22480.0,0.2003174603174603,0.0,-2594.0,-2472.8,0.7996825396825396,-63.6,3.2,-586.0,-586.0,0.8633633824101478
113338.0,0.4839183586072133,0.6524234764730406,2.4,-2448.0,19666.498310618725,19459.204261705683,19459.204261705683,0.24935200668896318,34.68333333333334,0.0,-21240.0,0.0,0.0,-2448.0,-4196.4,1.0,-63.8,1.2,-376.0,-376.0,0.6654152223001276
313129.0,0.443600423964731,0.4325402782704541,6.0,-1524.6363636363635,28719.255337499995,28572.619481249996,28572.619481249996,0.6245833333333334,30.30060606060606,0.5454545454545454,-14197.0,0.5454545454545454,0.4545454545454545,-2833.0,-2939.0,0.4545454545454545,-58.2,4.4,-870.5909090909091,-870.5909090909091,0.2458512138252296
258858.0,0.7161010812216342,0.7275980344953991,3.0,-1460.3333333333333,34618.30474933605,34358.18990454546,34353.89445000001,0.36739615253660196,38.0,0.6666666666666666,-13653.0,0.3333333333333333,0.3333333333333333,-1972.0,-3007.0,0.6666666666666666,-64.0,1.2,-446.8333333333333,-446.8333333333333,0.7076993447402619
193795.0,0.2587618922314119,0.4422436222999796,4.8,-1096.9366666666667,126803.62932661719,125283.28883351006,125283.28883351006,1.2261576528808766,29.74452380952381,0.6933333333333334,-11884.0,0.0,0.30666666666666664,-1527.6,-1748.0,1.0,-62.4,7.8,-439.53999999999996,,0.6402727016984814
119499.0,0.1942151121136184,0.4142362961508449,4.0,-435.5,49393.3187810241,48895.18891686747,48895.18891686747,0.42587182061579654,30.400000000000006,0.5,-13693.0,0.6363636363636364,0.5,-756.0,-346.0,0.3636363636363636,-59.6,0.8,-121.25,-121.25,0.180887977767074
107392.0,0.6506156894172154,0.6046730507417964,5.0,-651.6,82218.19899435197,81906.20179480469,81900.8965316468,0.5357541138301031,33.16666666666667,0.2,-18276.0,0.3333333333333333,0.8,-2302.0,-1365.6,0.6666666666666666,-61.4,3.2,-398.4,-398.4,0.228883416700673
394088.0,0.205275986847766,0.724102961277691,2.2,-963.5,91458.15664516129,90511.59570967741,90511.59570967741,0.5451612903225806,26.184523809523814,0.5,-20503.0,0.0,0.5,-2360.0,-5917.0,1.0,-55.6,0.8,-340.5,-340.5,0.6144143775673561
116673.0,0.4900042634410666,0.5950120880890228,4.0,-1028.7829304029306,72415.58538461538,71587.58538461538,71587.58538461538,1.0769230769230769,31.55,0.4840293040293041,-22145.0,0.0,0.5159706959706959,-2073.6,-2001.0,1.0,-76.0,2.0,-507.21010989010995,,0.5306767577400857
380792.0,0.114283308066854,0.1939801925410618,6.4,-224.0,92679.36164203615,92258.50064486571,92258.50064486571,1.3961612787097701,27.17809523809524,0.0,-9742.0,0.0,1.0,-224.0,-1075.0,1.0,-56.0,2.8,-4.0,-4.0,0.590146676235839
446947.0,0.5622459130308207,0.3486100866735312,4.4,-1122.625,115708.94755662652,115473.34676746986,115473.34676746986,0.9157429718875502,17.326190476190476,0.875,-13197.0,0.0,0.125,-2694.0,-1529.0,1.0,-45.2,2.4,-718.5,-718.5,0.5567274263630174
409201.0,0.0164956126519523,0.8105908148709056,3.2,-1732.5,87065.11424135062,86556.5149351393,86554.5461851393,0.2941692466460268,30.673333333333336,1.0,-20068.0,0.12047619047619045,0.0,-2439.0,-7284.0,0.8795238095238094,-70.8,0.6,-866.0,-866.0,0.4241303111942548
203831.0,0.6491229715628342,0.6713512024466365,0.8,-915.6317460317462,24498.94590625,24273.4248125,24273.4248125,0.13749999999999998,26.648571428571426,0.6247619047619047,-23450.0,0.25,0.3752380952380952,-1740.0,-5942.6,0.75,-66.4,1.4,-378.14666666666665,,0.3400752224473753
247041.0,0.5097863766637473,0.5982435101062406,0.0,-2015.0,0.0,0.0,0.0,0.0,22.0,0.5,-18468.0,0.0,0.5,-2861.0,-3922.0,1.0,-94.0,0.2,-456.5,-456.5,0.5954562029091491
196490.0,0.6259497058747622,0.5444234584896662,3.0,-2670.5,1684.024024390244,1291.0763414634148,1291.0763414634148,0.0365853658536585,31.077857142857148,1.0,-15238.0,0.0,0.0,-2863.0,-994.0,1.0,-67.0,0.0,-2030.0,-2030.0,0.4627651497723956
211650.0,0.5794564716564942,0.4297414439453848,5.0,-1326.4444444444443,69340.10120689655,69286.81086206896,69286.81086206896,0.2988505747126437,24.0,0.2222222222222222,-11267.0,0.25,0.6666666666666666,-2829.0,-2314.0,0.75,-92.0,0.0,-329.44444444444446,-329.44444444444446,0.7338145369642702
279955.0,0.4851417703419607,0.211740097277098,4.6,-498.5,45238.597341437635,44946.01970533827,44946.01970533827,0.28435517970401686,2.0,0.5,-9499.0,0.0,0.5,-956.0,-869.0,1.0,-31.0,2.0,-401.5,-401.5,0.4992720153045617
295312.0,0.4410112588758787,0.6699812718896513,2.0,-1139.0,523.5,0.0,0.0,0.5,21.831818181818182,0.3333333333333333,-12985.0,0.0,0.6666666666666666,-1523.0,-2787.0,1.0,-44.2,0.0,-488.0,-488.0,0.5478104658520093
153576.0,0.5677278864735424,0.2468206983482559,3.2,-839.0,81184.68468655064,80457.32428765822,80457.32428765822,0.5354430379746835,24.9,0.6666666666666666,-11037.0,0.0,0.3333333333333333,-1781.0,-811.0,1.0,-29.0,0.4,-250.16666666666663,-250.16666666666663,0.5709165417729987
170669.0,0.6010990457116812,0.5110194860661936,8.0,-561.425,23657.121,23099.742,23099.742,1.6,17.233333333333334,0.25,-13249.0,0.0,0.75,-830.8,-597.0,1.0,-18.8,8.0,-167.3,,0.42560805174797867
105826.0,0.4896381332516543,0.5868497672911541,3.6,-1808.3333333333333,59112.196266720384,58831.55165269943,58831.55165269943,0.48331990330378727,29.0,1.0,-13587.0,0.0,0.0,-2725.0,-4236.0,1.0,-89.0,3.2,-1588.6666666666667,-1588.6666666666667,0.3944954053123993
425499.0,0.18851696823369,0.3860402971979495,3.4,-100.0,42518.57102049689,42120.33305645963,42120.33305645963,0.4858509316770186,31.014285714285716,0.0,-13896.0,0.0,1.0,-100.0,-118.0,1.0,-82.0,1.8,-8.0,-8.0,0.2837118826350007
135316.0,0.7146049617253598,0.3594122650355471,9.0,-827.6666666666666,117830.87541768691,116663.2306085533,116663.2306085533,1.441067082021393,24.0,0.3333333333333333,-12324.0,0.0,0.6666666666666666,-988.0,-3494.0,1.0,-32.0,2.2,-223.33333333333331,-223.33333333333331,0.5190973382084597
253443.0,0.6491130102744335,0.5438005336608789,2.4,-1390.5384615384614,161981.92455340907,161421.19659204545,161416.9011375,0.6115909090909091,46.23076923076923,0.6923076923076923,-10670.0,0.1666666666666666,0.3076923076923077,-2470.0,-3191.0,0.8333333333333334,-81.0,1.4,-707.9230769230769,-707.9230769230769,0.4507472818545589
333994.0,0.7207546040080607,0.5032167577662442,2.2,-809.5,18905.570102678572,18709.63707589286,18705.69957589286,0.3113095238095238,35.84620268620269,0.5,-15212.0,0.0,0.5,-1175.0,-8546.0,1.0,-77.8,7.4,-361.6666666666667,-361.6666666666667,0.5937175866150576
339098.0,0.7063603723935917,0.3826903883074292,7.4,-1658.0,23671.17823125,23436.35041875,23432.41291875,2.214166666666667,19.557948717948715,0.7,-11204.0,0.0,0.3,-2666.0,-2271.0,1.0,-40.8,18.6,-1186.8,-1186.8,0.6178261467332483
292455.0,0.5540596180359055,0.7744620174993333,14.0,-1071.8333333333333,328134.2645454545,326504.44636363635,326504.44636363635,3.636363636363636,30.0,0.1666666666666666,-15491.0,0.0,0.6666666666666666,-1620.0,-703.0,1.0,-53.0,13.0,-226.5,-226.5,0.2650494299443805
404419.0,0.6939573608654471,0.4124327334941448,5.4,-513.7142857142857,58137.73342233569,57378.5217525925,57378.5217525925,0.37613978767142575,20.80277777777778,0.5714285714285714,-12575.0,0.0,0.4285714285714285,-1101.0,-2112.0,1.0,-69.0,0.0,-314.0,-314.0,0.2151824041847538
176665.0,0.5564734593026497,0.6785682372130758,9.2,-684.5,67109.75382927632,66342.31343322368,66342.31343322368,1.645906432748538,22.73611111111111,0.5,-23107.0,0.0,0.5,-1221.0,-2228.6,1.0,-47.8,4.2,-145.0,-145.0,0.4436153084085652
275186.0,0.4198066693982155,0.5855289346566467,8.6,-1215.765045670442,22319.56074155437,22146.099116745678,22140.436195397364,0.414517152562619,30.939758454106276,0.5063573255389112,-15935.0,0.2727272727272727,0.4936426744610888,-2558.8,-408.0,0.7272727272727273,-79.6,5.2,-566.1986469370356,,0.3680536648600254
313495.0,0.5724013735219333,0.5345521392963729,0.0,-1264.8333333333333,0.0,0.0,0.0,0.0,45.63636363636363,0.5,-13740.0,0.0,0.5,-2397.0,-5501.0,1.0,-78.0,2.0,-617.0,-617.0,0.5082869913916046
429263.0,0.3973954332214285,0.4443891426493473,4.0,-999.1176470588236,99000.45964285715,98037.00642857145,98037.00642857145,0.8571428571428571,36.98428571428572,0.7647058823529411,-14313.0,0.0,0.2352941176470588,-2707.0,-869.0,1.0,-74.6,2.0,-676.3529411764706,-676.3529411764706,0.3217352821966848
447431.0,0.605239221259936,0.6761242788670513,2.4,-1425.6666666666667,95326.58815662652,95131.30736746988,95131.30736746988,0.3757429718875501,18.583333333333336,0.5,-14642.0,0.0,0.5,-2545.0,-4965.0,0.8333333333333334,-45.4,2.4,-1147.6666666666667,-1147.6666666666667,0.4014074137749511
331368.0,0.6282712652372271,0.7938113768849001,2.0,-701.5,11375.37219642857,11186.477075892857,11186.477075892857,0.29047619047619044,31.903333333333336,0.75,-19348.0,0.0,0.25,-985.0,-3775.0,1.0,-66.8,6.8,-299.75,-299.75,0.4884551844437485
337730.0,0.4466411975316626,0.6899036007607657,9.6,-841.6,60965.716212605046,60256.28058655461,60256.28058655461,3.0289075630252102,25.641666666666662,1.0,-20890.0,0.0,0.0,-1441.0,-638.0,0.0,-54.2,8.8,-715.6,-715.6,0.7352209993926424
266011.0,0.7051842615636206,0.6188890526691081,6.4,-1027.8333333333333,153112.65012277698,151946.02850636072,151927.5408594819,1.2315812787783411,22.90984126984127,0.75,-15757.0,0.0,0.25,-2637.0,-5062.0,1.0,-75.6,2.6,-518.8333333333334,-518.8333333333334,0.228883416700673
357307.0,0.6687862192547367,0.1825282601427479,2.6,-1302.857142857143,158635.46306643356,157956.4510561626,157956.4510561626,0.4877185314685314,14.695757575757577,0.8571428571428571,-11858.0,0.0,0.1428571428571428,-2277.0,-3625.0,1.0,-45.4,1.2,-942.2857142857144,-942.2857142857144,0.7826078370261895
119082.0,0.5968075616065452,0.2500655572338291,4.0,-280.0,69961.12599693319,69134.48914414019,69134.48914414019,0.552576366070342,9.666666666666666,0.3333333333333333,-8997.0,0.25,0.6666666666666666,-407.0,-519.0,0.75,-13.0,0.8,-109.33333333333331,-109.33333333333331,0.3016248916841194
104124.0,0.6901920016186982,0.6481815803950998,4.2,-1108.5366666666666,79786.70011935197,79516.22029480469,79510.9150316468,0.5170041138301029,33.13888888888889,0.64,-22061.0,0.0,0.36,-1952.8,-582.8,1.0,-76.2,3.6,-521.8133333333333,,0.5008040319032713
399194.0,0.0788255913754116,0.3597812966318204,5.0,-408.44444444444446,177407.61750000002,174343.74750000003,174343.74750000003,1.0,6.222222222222222,0.7777777777777778,-11904.0,0.3333333333333333,0.2222222222222222,-704.0,-850.0,0.6666666666666666,-23.0,0.0,-198.77777777777777,-198.77777777777777,0.4543210601605785
361922.0,0.6523485080249737,0.4726767336103518,3.0,-2281.333333333333,1843.59375,1841.16984375,1841.16984375,0.03125,31.495757575757573,1.0,-12180.0,0.14285714285714282,0.0,-2782.0,-384.0,0.780952380952381,-73.8,0.0,-1434.0,-1434.0,0.7476633896301825
397483.0,0.1123716537704462,0.2553618621661281,4.4,-703.8,63858.26075245787,63023.55477914326,63023.55477914326,0.4947331460674157,21.917777777777776,0.4,-8390.0,0.0,0.6,-1123.0,-313.0,1.0,-34.4,0.8,-398.8,-398.8,0.6092756673894402
125137.0,0.5742629276663479,0.4727665345543139,5.0,-1130.3333333333333,73296.43779585094,72614.87203686577,72614.87203686577,0.8307581630256049,8.0,0.3333333333333333,-14535.0,0.25,0.6666666666666666,-1771.0,-7918.0,0.75,-58.0,2.4,-484.3333333333333,-484.3333333333333,0.3689687382528466
198226.0,0.6046120837463431,0.71526382013205,0.0,-887.0,0.0,0.0,0.0,0.0,31.07785714285714,0.6666666666666666,-13518.0,0.25,0.3333333333333333,-2325.0,-424.0,0.625,-67.0,0.0,-699.6666666666666,-699.6666666666666,0.4776491548517548
202440.0,0.3672187065425329,0.4911067890472685,6.0,-1184.0,98718.87115384616,99009.81865384616,99009.81865384616,1.2692307692307692,19.837857142857143,0.0,-14373.0,0.1428571428571428,1.0,-1184.0,-1527.0,0.8571428571428571,-63.0,6.0,-73.0,-73.0,0.7091891096653581
148338.0,0.5001166883396595,0.6207337493196495,0.0,-1128.3333333333333,2572.9378125,2564.409375,2564.409375,0.0,14.333333333333334,0.3333333333333333,-17314.0,0.0,0.6666666666666666,-2696.0,-5477.0,1.0,-88.0,0.0,-329.5,-329.5,0.4101025731788671
123011.0,0.7656241519276733,0.47881098166988867,3.6,-585.5,54707.62235835094,54093.33159936576,54093.33159936576,0.3932581630256049,19.833333333333336,0.5,-15048.0,0.0,0.5,-871.0,-7755.0,1.0,-57.4,1.2,-181.5,-181.5,0.7850520263728172
320064.0,0.7172910148053883,0.4696983746802885,0.0,-1738.0,0.0,0.0,0.0,0.0,57.8,0.8,-17940.0,0.0,0.2,-1934.0,-816.0,1.0,-63.0,2.0,-1214.4,-1214.4,0.7380196196295241
104731.0,0.6994467601991382,0.4896289304654306,3.6,-1384.0,59112.196266720384,58831.55165269943,58831.55165269943,0.48331990330378727,28.172222222222224,1.0,-14980.0,0.0,0.0,-2451.0,-4341.0,1.0,-62.2,3.2,-521.0,-521.0,0.6347055309763198
316287.0,0.6708464725838386,0.6794424371553145,5.0,-760.0,64075.97607954545,64158.606306818176,64115.65176136363,0.1477272727272727,26.402380952380952,1.0,-23101.0,0.0,0.0,-760.0,-4409.6,1.0,-54.6,0.0,-483.0,-483.0,0.6940926425266661
176956.0,0.5044354195118113,0.35328453177276936,7.8,-478.0,63656.139804276325,62861.308333223686,62861.308333223686,0.8886842105263157,30.933333333333337,0.5,-8260.0,0.0,0.5,-728.0,-1440.0,1.0,-41.4,1.8,-307.0,-307.0,0.34599527143220116
209013.0,0.4030539990660921,0.4665402686993333,3.0,-1145.6,33582.729,33629.708,33590.0255,0.1,21.7,0.5,-13644.0,0.0,0.5,-2381.0,-1758.0,1.0,-55.6,0.0,-437.9,-437.9,0.3791004853998145
438190.0,0.5362438555554344,0.5710550219306915,1.4,-1036.0,29610.206871428567,29379.63895714285,29379.63895714285,0.19142857142857142,35.0,1.0,-18472.0,0.0,0.0,-1036.0,-1252.0,1.0,-34.0,7.4,-854.0,-854.0,0.6817058776720116
105765.0,0.4102984058261148,0.2059435722141872,3.6,-701.8333333333334,59112.196266720384,58831.55165269943,58831.55165269943,0.48331990330378727,24.616666666666667,0.5,-11543.0,0.3333333333333333,0.5,-1473.0,-770.0,0.6666666666666666,-45.4,3.2,-118.83333333333331,-118.83333333333331,0.2079641743053816
351174.0,0.6323171876680042,0.5784262225809662,0.0,-1424.15,0.0,0.0,0.0,0.0,19.886666666666667,0.725,-20010.0,0.2,0.275,-1902.2,-6269.0,0.8,-56.2,5.8,-807.2416666666667,,0.5691487713619409
189507.0,0.1604053214783667,0.48777203628267785,2.4,-1315.0,47072.59080683135,46791.58682852583,46791.58682852583,0.2170731707317073,44.0,0.5,-15133.0,0.125,0.5,-2539.0,-3412.0,0.875,-83.0,4.2,-1121.0,-1121.0,0.5993548526029251
243912.0,0.5133761846178218,0.4886238497448884,8.8,-618.25,228740.65265271012,227371.89898727802,227371.89898727802,2.041859543436906,20.75,0.5,-9458.0,0.0,0.5,-1031.0,-672.0,1.0,-33.0,3.0,-431.25,-431.25,0.5100895276257282
184210.0,0.7710652992800591,0.5874730696929468,0.0,-905.6,10.0,15.8,15.8,0.0,6.7,0.5,-16270.0,0.2,0.5,-2890.0,-460.0,0.8,-94.0,0.0,-426.4,-426.4,0.3201633668633456
190333.0,0.7128758978157675,0.5689480603972908,6.2,-1460.0049999999999,52109.634037600576,51703.27005929506,51703.27005929506,0.8632270168855534,28.541666666666668,0.7849999999999999,-14965.0,0.0,0.215,-2416.0,-2502.0,1.0,-71.4,3.6,-882.915,,0.5993548526029252
386734.0,0.7565230038862453,0.5989329082628683,0.0,-1617.8,6797.864842105263,6797.860578947369,6797.860578947369,0.0,40.8,0.8,-19985.0,0.5,0.2,-2364.0,-3072.0,0.5,-77.0,0.0,-359.0,-359.0,0.6894791426446275
123679.0,0.3422394717328685,0.4488886584990518,3.2,-887.0,53888.26249090908,53062.00092727273,53062.00092727273,0.461010101010101,22.757142857142856,0.0,-12293.0,0.0,1.0,-1422.0,-1232.0,1.0,-36.4,2.4,-112.0,-112.0,0.520897599048938
152295.0,0.5292436954655744,0.47539975696508624,3.2,-1015.9019047619047,80670.09712405063,79944.44241265822,79944.44241265822,0.5354430379746835,26.85,0.8361904761904763,-13612.0,0.0,0.1638095238095238,-1671.6,-391.0,1.0,-33.8,1.4,-684.2466666666667,,0.5109104957650739
199812.0,0.1698049300642669,0.3572131426922767,3.0,-1001.6673809523811,171424.98,169913.3890909091,169913.3890909091,1.4545454545454546,30.26452380952381,0.7128571428571429,-8769.0,0.0,0.2871428571428571,-1725.0,-1605.0,1.0,-75.8,3.0,-476.16785714285714,,0.5653136057778146
278141.0,0.6154890371775172,0.5081189873217189,5.4,-730.040909090909,8164.06752484472,7981.1798245341615,7981.1798245341615,0.30403726708074535,22.923333333333332,0.6757575757575758,-16482.0,0.05454545454545454,0.30606060606060603,-1420.4,-8701.0,0.9454545454545455,-46.2,6.8,-415.3090909090909,,0.8347841592331774
199404.0,0.4627322318604872,0.6846721065641287,2.6,-1358.8333333333333,43607.351879397276,43446.431530311915,43446.431530311915,0.3986632270168855,26.52,0.8333333333333334,-18135.0,0.0,0.1666666666666666,-2626.0,-1716.0,1.0,-74.2,1.4,-606.5,-606.5,0.7407990879702335
324997.0,0.7641060924086501,0.296120092437561,17.0,-906.0,79155.72085909091,78440.20944545454,78440.20944545454,4.153939393939393,15.971428571428572,0.5,-10846.0,0.0,0.5,-1077.0,-2388.0,1.0,-30.2,14.6,-532.5,-532.5,0.7776594425716818
117555.0,0.5331645092958596,0.5742727503949135,3.4,-576.625,39480.242381024094,39194.30371686747,39194.30371686747,0.33253848728246316,26.9,0.625,-16606.0,0.1666666666666666,0.375,-1197.0,-963.0,0.8333333333333334,-62.8,0.8,-242.875,-242.875,0.6023863442690867
245956.0,0.157067660078247,0.6516612703406015,3.8,-1352.6363636363635,73013.8434638305,73023.04531646914,73015.48404723837,0.363085122242099,36.79117647058824,0.9090909090909092,-20515.0,0.0,0.0909090909090909,-2826.0,-4905.8,1.0,-78.6,1.6,-963.0909090909092,-963.0909090909092,0.6109913280868294
428833.0,0.1983790490968028,0.345069653669172,0.0,-1948.4285714285716,0.0,0.0,0.0,0.0,26.00714285714286,0.7142857142857143,-11299.0,0.4,0.2857142857142857,-2819.0,-1770.0,0.6,-74.0,11.0,-1069.428571428571,-1069.428571428571,0.4686596550493113
203363.0,0.1761135912083238,0.2348215207121789,9.4,-1265.2526190476192,67737.47010576924,67489.90492395105,67489.90492395105,3.180171911421912,22.822857142857146,0.7326190476190476,-7748.0,0.0,0.2673809523809524,-2414.8,-1058.0,0.6666666666666666,-59.0,9.4,-661.8471428571428,,0.5103035361028649
185808.0,0.7529080778194289,0.5833676834296421,3.4,-1293.0,120272.16481534482,119915.10163517242,119915.10163517242,0.2618352490421455,43.333333333333336,0.6666666666666666,-15805.0,0.0,0.3333333333333333,-2680.0,-4827.0,1.0,-88.0,4.4,-150.0,-150.0,0.8128226070575616
163208.0,0.311689379115654,0.5829412397755969,4.8,-1389.0598484848483,53928.500120479206,53712.99264786231,53712.99264786231,0.8594226298114183,38.344848484848484,0.7310606060606061,-22627.0,0.0,0.2689393939393939,-2228.2,-2432.6,1.0,-65.2,6.2,-818.6454545454545,,0.39351531422984426
360546.0,0.6705953359310199,0.4299703386569422,0.0,-1792.6666666666667,0.0,0.0,0.0,0.0,21.106868686868687,0.6666666666666666,-14606.0,0.0,0.3333333333333333,-2841.0,-2664.0,1.0,-64.8,4.4,-1381.0,-1381.0,0.3723336657058204
448633.0,0.600265054911633,0.5946217596337734,5.0,-1188.857142857143,117324.94389705204,117074.38817172521,117074.38817172521,0.9034025463556354,32.80714285714286,0.8571428571428571,-14287.0,0.6666666666666666,0.1428571428571428,-2870.0,-7277.0,0.3333333333333333,-51.6,2.2,-679.8571428571429,-679.8571428571429,0.3539876078507373
288119.0,0.5011444627147523,0.6677546659972793,20.4,-827.6666666666666,136254.11964204544,135766.15465909088,135766.15465909088,9.363636363636363,23.666666666666668,0.3333333333333333,-15964.0,0.0,0.6666666666666666,-1290.0,-1221.0,1.0,-42.0,18.8,-314.6666666666667,-314.6666666666667,0.6296742509538716
320118.0,0.6733524560686639,0.6415558963672087,1.0,-1621.088888888889,12815.19521590909,12831.721261363635,12823.130352272727,0.02954545454545454,34.49095238095238,0.7127777777777778,-21474.0,0.0,0.2872222222222222,-2313.4,-3298.0,1.0,-63.6,7.8,-1036.1077777777778,,0.527250686120621
438362.0,0.4536720023614035,0.4344397044300237,1.0,-937.1,20365.97194285714,20192.45631428571,20192.45631428571,0.14857142857142858,19.5,0.5,-17639.0,0.4,0.5,-1932.0,-5917.0,0.6,-63.0,7.4,-156.5,-156.5,0.6658549219640212
121063.0,0.6379269791864828,0.4215538946054747,3.2,-819.0,53888.262490909096,53062.00092727273,53062.00092727273,0.461010101010101,27.0,0.0,-11463.0,0.0,1.0,-819.0,-3800.0,0.9666666666666666,-26.0,0.8,-36.0,-36.0,0.6006575372857061
164390.0,0.7529812979575626,0.6145756794500283,4.2,-680.0,63971.17863702359,63820.43222504538,63804.985431941925,0.2039322444041137,19.251515151515154,0.0,-10466.0,0.02857142857142856,1.0,-680.0,-2376.0,0.9714285714285715,-26.6,5.0,-620.0,-620.0,0.5674928042794889
200735.0,0.202874909927904,0.5996284225797656,2.0,-847.25,44242.720137019234,44075.38854326923,44075.38854326923,0.3913461538461538,26.548571428571428,0.625,-17887.0,0.5,0.375,-1430.0,-3862.4,0.5,-75.2,1.6,-439.875,-439.875,0.5513812618027899
411548.0,0.0620351218021731,0.3564755537951015,4.2,-1009.7161904761906,88759.54875178571,88354.29433035714,88354.29433035714,0.3780952380952381,21.77857142857143,0.359047619047619,-15269.0,0.7142857142857143,0.6409523809523808,-1550.2,-995.0,0.1428571428571428,-61.0,0.6,-238.65904761904767,,0.4331233101907303
